большею частью пьер 0.0909090909091
как будто предполагает 0.00173611111111
-- князь ничего 0.0322580645161
когда уже они 0.0526315789474
-- отвечал кутузов 0.016
карл иваныч ... 0.0131578947368
сноска 16 необходимо 0.0833333333333
впереди его -- 0.0666666666667
из двери выскочил 0.0454545454545
может быть более 0.00323624595469
-- по одному 0.037037037037
когда он работал 0.00420168067227
он ни жил 0.025
из которых вытекают 0.027027027027
где он один 0.013698630137
сноска 6 у 0.0714285714286
ему все думалось 0.0344827586207
почти все полки 0.0909090909091
было бы такое 0.0111111111111
как только адъютант 0.00675675675676
маленькая княгиня от 0.0227272727273
другой стороны -- 0.0681818181818
когда же решилось 0.0434782608696
которые он выскажет 0.00934579439252
слышны были из-за 0.04
будто бы честь 0.027027027027
ведь это наш 0.030303030303
время как делами 0.00833333333333
того как наступление 0.0357142857143
петр иванович поехал 0.025
закричал он сердитым 0.04
потом опять поближе 0.0526315789474
сноска 17 подростков 0.0833333333333
все его распоряжения 0.0277777777778
... а сказал 0.0277777777778
столь же понятно 0.0625
сказала мне старшая 0.0909090909091
ему было итти 0.0175438596491
-- сказал гренадер-француз 0.00078125
больше всего его 0.0333333333333
по службе частые 0.0909090909091
2 2 разрешение 0.00416666666667
де толли стоял 0.0666666666667
как будто бы 0.0121527777778
... -- задумчиво 0.0025
он увидал утром 0.025
во всяком русском 0.0769230769231
для нее отсутствия 0.015873015873
князь андрей вышли 0.0012853470437
он мне рассказывал 0.0217391304348
тем более предмет 0.0222222222222
когда он будет 0.0126050420168
он стал щупать 0.0227272727273
прасковья федоровна объявила 0.0333333333333
которые он питает 0.00934579439252
-- он схватился 0.00549450549451
дать ему бутылку 0.047619047619
-- очень хороший 0.0322580645161
мог бы открыть 0.0294117647059
как он собирался 0.00291545189504
-- спросил кто-то 0.0112359550562
-- сказал предводитель 0.00078125
все те книги 0.037037037037
-- еще раз 0.0645161290323
могла бы мне 0.0714285714286
всех тех известий 0.0666666666667
чем более раздвигается 0.0909090909091
ли он чего-нибудь 0.0151515151515
вдруг он дрогнул 0.0769230769231
где был неприятель 0.0555555555556
по делам фр 0.0909090909091
она была озабочена 0.00746268656716
все это велось 0.003861003861
его уже показывались 0.0909090909091
от этого несчастия 0.0185185185185
от них москву 0.0212765957447
ведь он крестил 0.0555555555556
еще больше любит 0.0243902439024
то есть единственных 0.0077519379845
чтобы сделать удовольствие 0.0909090909091
всех сторон был 0.0128205128205
все глаза обратились 0.0625
до самого края 0.0769230769231
-- это предлог 0.00657894736842
из лучших состояний 0.0909090909091
-- сказал сверху 0.00078125
-- говорил государь 0.00561797752809
а только для 0.0882352941176
а сам генерал 0.0625
сноска 1 мари 0.0666666666667
из своих особенных 0.05
после отъезда марьи 0.0588235294118
его лицо свои 0.0434782608696
когда они сошлись 0.0208333333333
тот самый теперь 0.0238095238095
это был тихон 0.00757575757576
должен был отречься 0.00952380952381
иван ильич все 0.0153846153846
когда он держал 0.00420168067227
только один гость 0.0666666666667
... сноска 158 0.0172413793103
он все меньше 0.0243902439024
во все легкие 0.0172413793103
-- теперь судят 0.0416666666667
до половины освещенную 0.0588235294118
из нее жителей 0.0526315789474
это очень можно 0.0322580645161
сноска 8 дом 0.0714285714286
должны были бы 0.0161290322581
было бы неприлично 0.0222222222222
... сноска 151 0.0172413793103
то есть число 0.0077519379845
был у графини 0.0434782608696
свою лошадь прямо 0.0555555555556
у нее это 0.015625
2 когда после 0.0526315789474
довольно долго подождав 0.0588235294118
император александр приблизил 0.047619047619
-- сказал звучным 0.00078125
сноска 17 во 0.0833333333333
высокий малый водил 0.0909090909091
то есть взятыми 0.0077519379845
он хотел завоевать 0.016393442623
он сердито пробормотал 0.0769230769231
против него гадкие 0.03125
когда он предписывает 0.00420168067227
как будто лак 0.00173611111111
без малейшего отступления 0.0909090909091
тотчас же забыл 0.00480769230769
этой жизни было 0.0625
у нас некоторое 0.0108695652174
слишком много или 0.0833333333333
время этого страшного 0.0833333333333
это выражение участия 0.0769230769231
верстах от французов 0.047619047619
-- спрашивал алпатыч 0.0434782608696
он знал только 0.0183486238532
до половины дороги 0.0588235294118
где же быть 0.0588235294118
та же маленькая 0.0188679245283
же время думал 0.0196078431373
как бы выплачивая 0.00367647058824
первый раз историю 0.00763358778626
последнее время выиграл 0.0169491525424
чувствовала себя обязанной 0.0555555555556
было теперь над 0.0714285714286
же это ведут 0.030303030303
-- когда был 0.0833333333333
во время свидания 0.0109289617486
котором он утвержден 0.0147058823529
над ним накануне 0.025641025641
его был тот 0.0454545454545
когда он начинал 0.00840336134454
судя по этому 0.0869565217391
где бы они 0.0769230769231
он хотел зайти 0.016393442623
об этом решении 0.00934579439252
один из русских 0.00806451612903
из этих вопросов 0.030303030303
было совершенно непонятно 0.0434782608696
эта была исполнена 0.0833333333333
ко мне приходил 0.00769230769231
княжна марья сведет 0.0027397260274
ли он сделать 0.0151515151515
трудно было узнать 0.0526315789474
-- послышались жадные 0.0833333333333
у нас начинали 0.0108695652174
как они стояли 0.0588235294118
бы ни стал 0.0222222222222
бы он после 0.0215053763441
тем же равнодушием 0.016393442623
старого графа она 0.0555555555556
князь андрей облокотился 0.0025706940874
для него интересны 0.00729927007299
можно скорее из 0.0588235294118
ни одной тучки 0.05
первый раз заставляют 0.00763358778626
это был взятый 0.00757575757576
ему нужно делать 0.0384615384615
стало быть это 0.0217391304348
как бы празднуя 0.00367647058824
-- все единогласно 0.00909090909091
всякую минуту ждала 0.0689655172414
как они выходили 0.0294117647059
из его животного 0.0555555555556
-- он злой 0.00549450549451
как бы нам 0.00367647058824
он увидал беспокойство 0.025
-- а коли 0.0104895104895
-- кричал озлобленный 0.0204081632653
еще до прейсиш-эйлауского 0.0833333333333
для этого общества 0.027027027027
которое было предсказано 0.0357142857143
это время входил 0.00595238095238
надо было теперь 0.00584795321637
князь андрей принял 0.0012853470437
бы они там 0.0555555555556
как же держать 0.018691588785
против него ехал 0.03125
он велел впустить 0.0526315789474
один из присутствующих 0.00806451612903
одном месте столько 0.0588235294118
он велел достать 0.0526315789474
у него по 0.00438596491228
сказать ей все 0.0666666666667
скрыть от мишо 0.0909090909091
ко мне приехал 0.00769230769231
ежели бы дела 0.00440528634361
выйти из того 0.0769230769231
-- как женщина 0.00602409638554
ему руку любочки 0.0769230769231
уже несколько консультаций 0.0769230769231
по голове кулаком 0.0909090909091
он еще скомандовать 0.0333333333333
то есть чтобы 0.0077519379845
как он доказывал 0.00291545189504
а главное читал 0.0434782608696
-- а этот 0.0034965034965
глаза его разбегались 0.0294117647059
третий раз нем 0.0833333333333
уже были солдатами 0.0909090909091
все еще было 0.027027027027
как же такая 0.00934579439252
-- нет никакой 0.00564971751412
должен быть ... 0.03125
несколько раз отбиваема 0.00990099009901
... вот вам 0.05
да это верно 0.0769230769231
опять все побежали 0.0714285714286
все глаза поднялись 0.0625
наташа была уверена 0.05
где они сели 0.0909090909091
сказал ему что-то 0.0363636363636
его всегда были 0.0909090909091
могло быть сомнения 0.0172413793103
вышел из спальни 0.0125
это время обегал 0.00595238095238
два года около 0.0769230769231
той же связи 0.0263157894737
должно было представлять 0.0149253731343
ей было видеть 0.04
у ней своих 0.0454545454545
анны павловны начала 0.025
говорил это поджидаю 0.0714285714286
тем же самым 0.016393442623
анна павловна чувствовала 0.010101010101
для нее служил 0.015873015873
которые она считала 0.05
эти слова страшно 0.0196078431373
по которому идет 0.04
во время которого 0.0382513661202
под предлогом соблюдения 0.0625
точки зрения старой 0.0625
скоро ли произойдет 0.0526315789474
одна из бывших 0.03125
карл иваныч эту 0.0131578947368
ко всем звукам 0.0357142857143
крайней мере казаться 0.030303030303
еще раз руку 0.0166666666667
-- мне это 0.0238095238095
-- а его 0.0034965034965
чтобы все знали 0.0625
того чтобы его 0.0138888888889
это был слишком 0.00757575757576
другой -- кроме 0.0909090909091
отчего же слишком 0.0185185185185
марья дмитриевна продолжала 0.00900900900901
чтобы дать понять 0.0555555555556
-- все указывали 0.00909090909091
была бы основана 0.0434782608696
он шел дальше 0.0454545454545
еще более мучительных 0.00961538461538
был еще ужаснее 0.0666666666667
стоял перед долоховым 0.0833333333333
он уже потерял 0.0222222222222
а теперь очень 0.0161290322581
того самого чудака 0.0588235294118
недалеко от трубачей 0.0434782608696
князь андрей хотел 0.00514138817481
только когда уже 0.0769230769231
самому себе времени 0.0833333333333
был бы столицей 0.0454545454545
было для вечера 0.0333333333333
ничего нет верного 0.0714285714286
а уж наверное 0.0666666666667
могло быть уложено 0.0172413793103
раз он принимался 0.05
все то странное 0.0126582278481
ли ему было 0.0769230769231
может быть обязан 0.00323624595469
когда они вышли 0.0416666666667
когда он понимал 0.00420168067227
должна была бы 0.0408163265306
до того человека 0.0263157894737
мавра кузминишна задумалась 0.0454545454545
как бы выражая 0.00367647058824
несколько раз имя 0.00990099009901
для себя это 0.0151515151515
себе представить ни 0.0344827586207
еще прежде приносил 0.0769230769231
эту минуту чувствовал 0.0119047619048
во всем помога 0.012987012987
-- говорил берг 0.0168539325843
от него получить 0.00617283950617
он видел теперь 0.0185185185185
он чувствовал разгорался 0.0119047619048
мне кажется только 0.0357142857143
ему было любопытно 0.0175438596491
как же жить 0.00934579439252
для кого ездил 0.0833333333333
лицо его сщурилось 0.0114942528736
этом месте разговора 0.0666666666667
-- нет ... 0.00564971751412
чувствуя себя одушевленным 0.0588235294118
сноска 10 отзывы 0.0714285714286
как он это 0.0145772594752
был он соединен 0.0833333333333
2 -- проговорил 0.0555555555556
все равно говорить 0.0117647058824
то он легко 0.0208333333333
как все ей 0.03125
его смерти алексеев 0.0625
еще более она 0.00961538461538
уже давно ждали 0.03125
когда все поехали 0.025641025641
могли быть непосредственной 0.0588235294118
должен был посадить 0.00952380952381
русскую армию из 0.0909090909091
а это дверь 0.027027027027
вот это переведите 0.0454545454545
2 2 иван 0.00416666666667
третий день видела 0.0666666666667
да вот так-то 0.05
как все польские 0.03125
-- сказал ростопчин 0.00078125
как мне жалко 0.047619047619
это было несомненно 0.00446428571429
-- сейчас пришлю 0.0625
как пьер увидал 0.0416666666667
а по воле 0.0769230769231
был бы начальником 0.0454545454545
-- он принял 0.00549450549451
то есть выдержать 0.0077519379845
его жизни во 0.047619047619
... он спрашивал 0.0384615384615
тотчас же вернулся 0.00480769230769
мог бы получить 0.0294117647059
когда он объезжал 0.00420168067227
из этих городов 0.030303030303
а у него 0.0967741935484
после обеда делала 0.02
нельзя было сделать 0.016
он имеет силу 0.0714285714286
это было войско 0.00446428571429
можно было что-нибудь 0.0188679245283
он мне подал 0.0217391304348
он боялся больше 0.05
-- начал долохов 0.03125
ведь он пропадал 0.0555555555556
была та мазь 0.0555555555556
ему хотелось высказать 0.0952380952381
этот вопрос интриги 0.0555555555556
очень много исторических 0.047619047619
все это ничем 0.003861003861
по их движениям 0.0909090909091
это была шалость 0.0147058823529
должна была пройти 0.0204081632653
дело до драки 0.0714285714286
был маленький живой 0.0833333333333
как будто природа 0.00347222222222
те самые поступки 0.0909090909091
карл иваныч сидит 0.0131578947368
почувствовал себя освеженным 0.0555555555556
как будто старалась 0.00173611111111
стал читать вечерние 0.0588235294118
того чтобы узнать 0.0138888888889
можно скорее хотелось 0.0588235294118
третий день рождества 0.0666666666667
как мне хочется 0.0238095238095
его была начата 0.0526315789474
которого он стрелял 0.0138888888889
будто бы очень 0.0540540540541
его из того 0.0526315789474
когда они приехали 0.0208333333333
князем андреем понимает 0.0357142857143
один из почетнейших 0.00806451612903
был только брат 0.0769230769231
сказал голос володи 0.0833333333333
бы было счастье 0.0204081632653
между тем по 0.0169491525424
анны павловны долго 0.025
же день приказ 0.0714285714286
все были растроганы 0.025
сноска 3 первая 0.0666666666667
нельзя было вывести 0.008
мог бы думать 0.0294117647059
вскоре после маленькой 0.0434782608696
он был старый 0.00286532951289
уже был одобрен 0.0714285714286
то есть наполеона 0.0077519379845
этот день должна 0.0147058823529
другой раз диву 0.04
была очень счастлива 0.0555555555556
он услыхал пальбу 0.0714285714286
от слез глазами 0.0526315789474
моих глазах взял 0.0833333333333
которую он выказывал 0.0117647058824
он бы сказал 0.0967741935484
-- еще приятнее 0.0322580645161
как он ровно 0.00291545189504
это был теперь 0.00757575757576
-- он один 0.0164835164835
этом случае предполагая 0.0909090909091
только для чего 0.025641025641
он был инстинктивно 0.00286532951289
когда уже год 0.0526315789474
по всему видно 0.0666666666667
было что-то особенное 0.0714285714286
он знает нашего 0.0769230769231
бы он завизжал 0.010752688172
как только пережить 0.00675675675676
он очень беспокоит 0.0238095238095
для пьера политический 0.0769230769231
время как княжна 0.00833333333333
из-за двери слышались 0.0666666666667
николай андреич позвал 0.047619047619
по дороге теперь 0.0192307692308
это был пьяный 0.00757575757576
она была пуста 0.0149253731343
чтоб они ехали 0.0833333333333
был убежден даже 0.0625
-- сказал теперь 0.00078125
тому назад у 0.0235294117647
чтобы он посторонился 0.0172413793103
она сказала ... 0.0606060606061
-- опять сморщившись 0.0666666666667
он видел лежа 0.00925925925926
сноска 27 нет 0.0909090909091
они оба вместе 0.0769230769231
чтобы он трудился 0.0172413793103
во всем несчастье 0.012987012987
он стал кашлять 0.0227272727273
он со слезами 0.0909090909091
начал было долохов 0.0769230769231
как ни тесна 0.015625
всей душой участвовала 0.0625
очень мало было 0.0769230769231
как будто веселые 0.00173611111111
без малейшего понятия 0.0909090909091
чтобы они согласились 0.0454545454545
он решил продолжать 0.0833333333333
у вас был 0.0161290322581
нельзя было расслышать 0.008
во всех случаях 0.0138888888889
надо было выходить 0.00584795321637
он испытывал при 0.0769230769231
больше чем у 0.0588235294118
как всегда во 0.0392156862745
третий день выхода 0.0666666666667
он увидал курагина 0.025
-- он хочет 0.010989010989
как всегда дети 0.0196078431373
ей было досаднее 0.04
десять часов сряду 0.0769230769231
мне казалось книжно 0.0212765957447
чтобы они добывали 0.0454545454545
а то как 0.0412371134021
чтобы она любила 0.05
а вот просмотри 0.0212765957447
одной рукой утирая 0.0769230769231
это время протяжный 0.00595238095238
у нас совсем 0.0108695652174
было одно качество 0.05
княжна марья вдруг 0.00547945205479
подумал князь василий 0.0769230769231
этот вопрос -- 0.0555555555556
князь андрей просил 0.0012853470437
княжна марья что-то 0.0027397260274
-- а недалеко 0.0034965034965
для вас она 0.0555555555556
крикнул он добрым 0.0188679245283
как князь отдавал 0.0384615384615
как ему хотелось 0.0238095238095
вот она передо 0.0384615384615
у вас позволенья 0.0161290322581
один из французов 0.0161290322581
мне кажется даже 0.0714285714286
он вышел было 0.03125
он находился подле 0.037037037037
а иногда швырял 0.0909090909091
этого рода противоречат 0.0909090909091
как будто удивились 0.00173611111111
ей было теперь 0.08
это движение ногам 0.0526315789474
же он думает 0.027027027027
который был секретарем 0.0178571428571
несколько человек дворовых 0.0555555555556
его была интересна 0.0526315789474
зачем он уехал 0.0625
крикнул он юнкеру 0.0188679245283
это была победа 0.0147058823529
тем же желанием 0.016393442623
иван ильич уехал 0.0153846153846
он стал ходить 0.0227272727273
... сноска 30 0.0172413793103
это будет сделано 0.0384615384615
было это надо 0.0625
которой он как 0.0111111111111
все они казались 0.0384615384615
а то чег 0.0103092783505
ему все оказывали 0.0344827586207
через пять дверь 0.0588235294118
от него ожидали 0.00617283950617
он говорил неохотно 0.00729927007299
она ни велела 0.0625
могли быть исполнены 0.0588235294118
тысячу раз оставляют 0.0833333333333
для нее звуки 0.015873015873
по той писанной 0.0714285714286
-- она приехала 0.0121951219512
комнату вошел старый 0.0909090909091
намерен был простить 0.0625
это была мелюковка 0.0147058823529
сказал мне папа 0.0333333333333
князь андрей увидал 0.0025706940874
-- думал николай 0.0769230769231
он вышел решительными 0.03125
той же плотине 0.0263157894737
все люди ... 0.0434782608696
можно было сказать 0.0188679245283
когда князь волконский 0.0526315789474
-- вдруг как 0.0172413793103
для себя филиации 0.0151515151515
свое намерение навсегда 0.0833333333333
они делали для 0.0909090909091
при этом особенно 0.0166666666667
как будто спрашивая 0.0121527777778
тому назад слышал 0.0117647058824
была бы возможна 0.0434782608696
теперь уже два 0.0416666666667
-- пьер !... 0.0416666666667
пока он там 0.0769230769231
он ни брался 0.025
все время удивлялся 0.0181818181818
-- только хуже 0.0227272727273
несколько времени после 0.0555555555556
если бы подле 0.0117647058824
было делать приданое 0.0666666666667
мне было дико 0.0208333333333
же минуту разочаровался 0.0434782608696
слышны были клавикорды 0.04
он долго ходил 0.05
да как выезд 0.0588235294118
зависит от совпадения 0.0769230769231
сноска 27 государь 0.0909090909091
больше он краснел 0.0666666666667
то есть исполняла 0.0077519379845
которую он имел 0.0235294117647
первый раз взяты 0.00763358778626
князя андрея гостем 0.0042194092827
2 2 8-го 0.00416666666667
у него стал 0.00438596491228
другую сторону огня 0.0526315789474
где был перевязочный 0.0555555555556
оно было учено 0.0526315789474
то чувство любви 0.0434782608696
проговорила она торжественно 0.0434782608696
последний раз были 0.03125
два раза пробежал 0.0222222222222
могло быть тем 0.0172413793103
это были искушения 0.0227272727273
это был еще 0.00757575757576
он уже давно 0.0888888888889
кричал он ямщику 0.04
еще более мучительна 0.00961538461538
-- сказал борис 0.01015625
это для тех 0.0769230769231
надо было заказать 0.00584795321637
до самого аустерлицкого 0.0769230769231
только когда слышались 0.0769230769231
котором он говорил 0.0294117647059
три недели лежал 0.0833333333333
от своего выстрела 0.0555555555556
его видеть иначе 0.0833333333333
-- продолжал мсье 0.0117647058824
наташа была молчалива 0.05
всех сторон слышался 0.025641025641
это был маленький 0.0227272727273
котором он обратится 0.0147058823529
несколько минут суетни 0.030303030303
нет больше того 0.0714285714286
как бы завладев 0.00367647058824
судя по тому 0.0434782608696
друг другу нежные 0.0263157894737
видны были мохнатые 0.0526315789474
-- сказал фока 0.00078125
при виде этой 0.0606060606061
как всегда отвечают 0.0196078431373
тому назад войска 0.0117647058824
подле него гусару 0.0277777777778
анна павловна одному 0.010101010101
которая была у 0.047619047619
бы ни был 0.0222222222222
тотчас же выразилась 0.00480769230769
-- сказал сперанский 0.003125
над ним казаки 0.025641025641
из самых блестящих 0.04
-- как жить 0.00602409638554
она была очень 0.0597014925373
от всех своих 0.03125
... -- знаешь 0.0025
когда он смеялся 0.00840336134454
по которым было 0.0555555555556
-- вот у 0.0142857142857
первую минуту выезда 0.05
еще более заставляли 0.00961538461538
... сноска 55 0.0172413793103
она уже знает 0.05
как можно слабее 0.0169491525424
-- это граф 0.00657894736842
можно было употребить 0.0188679245283
еще раз что-то 0.0166666666667
был его денщик 0.0909090909091
то только как 0.0909090909091
же это одна 0.030303030303
анны павловны шерер 0.025
это утро 1 0.0666666666667
которое он должен 0.0133333333333
все глаза умиленно 0.0625
карл иваныч одевался 0.0131578947368
-- крикнул пьер 0.0138888888889
левого фланга прискакал 0.0454545454545
из дома наташу 0.05
ему было кому 0.0175438596491
нельзя было найти 0.008
было совершенно различно 0.0434782608696
-- она наклонила 0.0121951219512
он был часто 0.00286532951289
он рассказывал то 0.0714285714286
было теперь синевато 0.0714285714286
его были нескладны 0.0526315789474
обеими руками мою 0.08
-- вот мой 0.00714285714286
чтобы он послал 0.0172413793103
того же года 0.0689655172414
давно уже видел 0.0416666666667
более всего мучило 0.0333333333333
она могла выказывать 0.05
без малейшего остатка 0.0909090909091
из этих распоряжений 0.030303030303
прасковья федоровна поставила 0.0333333333333
-- если они 0.0909090909091
он остановился посреди 0.03125
по плечу мишо 0.0625
-- какое врать 0.0833333333333
ему было совестно 0.0175438596491
будто все их 0.0555555555556
по этому самому 0.047619047619
тотчас же возвратился 0.00480769230769
лице его явилась 0.0416666666667
они все вязались 0.04
день он писал 0.0666666666667
видно было огромное 0.0104166666667
стоял у подъезда 0.0434782608696
тотчас же пресекся 0.00480769230769
несколько раз все 0.00990099009901
таким же живым 0.0555555555556
мог видеть пьер 0.0714285714286
душе своей упрекал 0.0588235294118
как он его 0.00874635568513
надо было защищаться 0.00584795321637
будто он давно 0.0185185185185
-- сказал голос 0.00546875
-- соня присела 0.0454545454545
это было непонятно 0.00446428571429
он ни пил 0.025
стоял перед налоем 0.0833333333333
-- для мила 0.0526315789474
когда она вошла 0.029702970297
слышны были явственно 0.04
как он обещал 0.00291545189504
его были обстрижены 0.0526315789474
то чувство как 0.0434782608696
князя василья она 0.0344827586207
котором он будто 0.0147058823529
... -- крикнул 0.005
когда она передавала 0.00990099009901
она только наслаждалась 0.0714285714286
только одно было 0.0454545454545
был очень удивлен 0.0217391304348
бы ни были 0.0444444444444
во время 1809 0.00546448087432
прежде чем давать 0.0357142857143
когда она проходила 0.019801980198
хотел сказать еще 0.0882352941176
который он теперь 0.0227272727273
-- все шопотом 0.00909090909091
для него сделать 0.00729927007299
-- ... 202 0.0666666666667
тем менее принимают 0.0714285714286
послышался голос жилинского 0.0588235294118
-- только выражение 0.0227272727273
это были войска 0.0227272727273
когда они сходились 0.0208333333333
всякую минуту государь 0.0344827586207
ему стало удивительно 0.0526315789474
от других шинелей 0.0416666666667
все было предвидено 0.0161290322581
сквозь слезы любовный 0.05
для нее такой 0.015873015873
как он сходил 0.00291545189504
как оно должно 0.0769230769231
свою любовь было 0.0666666666667
говорил один офицер 0.0909090909091
которое они попали 0.0833333333333
от боли большую 0.0833333333333
-- сказала неграциозная 0.00202839756592
-- еще измайловский 0.0322580645161
этом случае той 0.0909090909091
никто из товарищей 0.0909090909091
он знал теперь 0.00917431192661
свои войска во 0.0714285714286
2 2 элен 0.00833333333333
чтоб он приезжал 0.0740740740741
прасковья федоровна застала 0.0333333333333
-- сердито смеясь 0.0625
-- отвечала марья 0.0294117647059
он вдруг своим 0.0294117647059
расположении духа николай 0.025641025641
иван ильич чувствовал 0.0230769230769
бы ни оставляли 0.0222222222222
между тем четыре 0.0169491525424
-- начал старик 0.03125
бы он считал 0.010752688172
от себя чего-нибудь 0.0217391304348
то самое она 0.025641025641
было бы легче 0.0111111111111
его было составлено 0.0243902439024
николай андреич сделался 0.047619047619
потом вдруг пальцы 0.0769230769231
у ростовых танцовали 0.0333333333333
его был спокоен 0.0454545454545
которую он впадает 0.0117647058824
говорила она привычные 0.0147058823529
того чтобы обогатить 0.0138888888889
где же соня 0.0588235294118
еще до разговора 0.0833333333333
мимо него проходила 0.0909090909091
избавиться от этой 0.0526315789474
же мне отказывать 0.05
чувствуя себя одним 0.0588235294118
сказал князь улыбаясь 0.00632911392405
нужно было воспользоваться 0.010101010101
вот она добилась 0.0384615384615
он сделал презрительный 0.027027027027
столько же от 0.0909090909091
она была верной 0.00746268656716
-- отвечал наташин 0.008
-- или должен 0.0714285714286
бы ни увеличивалась 0.0222222222222
того же эскадрона 0.0344827586207
ни малейшего противоречия 0.0344827586207
князя андрея прошло 0.0042194092827
чтобы все рассказывали 0.0625
проходя мимо буфета 0.0909090909091
должен быть великодушен 0.03125
сказал старый дьякон 0.0625
нельзя было поместить 0.008
-- какое милое 0.0833333333333
когда уже сани 0.0526315789474
перед собой частый 0.0333333333333
во время стоянки 0.00546448087432
как только хаджи-мурат 0.00675675675676
со времени входа 0.0285714285714
они говорили большей 0.0333333333333
давно уже должен 0.0416666666667
сих пор уже 0.0196078431373
как бы упрекая 0.00367647058824
сказал ему несколько 0.0363636363636
-- повторил довольно 0.0175438596491
начал он вдруг 0.0625
его лице было 0.0526315789474
... а сонечка 0.0277777777778
должна быть спасительницей 0.0909090909091
сколько ни секи 0.0909090909091
которое он говорил 0.0266666666667
со вздохом подняла 0.05
когда она вбежала 0.00990099009901
?... -- она 0.0294117647059
... -- кто 0.0025
когда она увидала 0.029702970297
от этого можно 0.0185185185185
со мной рядом 0.0113636363636
все это очень 0.015444015444
княжна марья приехала 0.0027397260274
-- он проводит 0.00549450549451
ли он вечером 0.0151515151515
по тому же 0.0769230769231
ли это французы 0.037037037037
2 2 пятая 0.00416666666667
-- как что-то 0.00602409638554
которым он отвечал 0.0204081632653
петр иванович опять 0.05
у них целый 0.0178571428571
вышел из залы 0.0125
был у них 0.0434782608696
русские войска занимали 0.05
по вечерам читает 0.0833333333333
другой раз общее 0.04
она даже ни 0.0769230769231
видал его у 0.0769230769231
петр иванович помнил 0.025
из своих сверстников 0.05
ко мне обратился 0.00769230769231
княжна марья вошла 0.00547945205479
себе представить кого 0.0344827586207
все это судьба 0.003861003861
от этих ужасных 0.0714285714286
всякий раз горячился 0.0151515151515
анна павловна шепотом 0.010101010101
сноска 26 ну 0.0909090909091
через очки то 0.0625
это был граф 0.00757575757576
а как разберу 0.04
от этого ... 0.037037037037
думать об операции 0.0909090909091
если бы сказать 0.0117647058824
сноска 22 платош 0.0833333333333
левом фланге у 0.0833333333333
как бы обнадеженный 0.00367647058824
он велел сказать 0.0526315789474
князь андрей посмотрел 0.0025706940874
князь андрей все-таки 0.0012853470437
лицо его побледнело 0.0114942528736
бы ни говорил 0.0222222222222
-- он мой 0.00549450549451
до тех пределов 0.0181818181818
совестно было покинуть 0.0526315789474
тех людей ... 0.047619047619
нельзя было больше 0.008
он сказал ей 0.0421052631579
день был тихий 0.0625
он мне все 0.0217391304348
... -- ред 0.0025
анна михайловна остановилась 0.01
было бы слишком 0.0555555555556
у него болит 0.00438596491228
у кого ничего 0.0666666666667
со мной делается 0.0113636363636
по своей теории 0.047619047619
еще более любят 0.00961538461538
-- повторил граф 0.0350877192982
все это расскажете 0.003861003861
есть ли вообще 0.0833333333333
была очень высокая 0.0555555555556
княжна марья неохотно 0.0027397260274
как всегда бывают 0.0196078431373
от них куда-то 0.0212765957447
марья дмитриевна тронула 0.00900900900901
как он услыхал 0.00874635568513
-- проговорила гостья 0.0689655172414
от его ли 0.0555555555556
2 2 31-го 0.00416666666667
как бы членом 0.00367647058824
по привычке клубной 0.0833333333333
от него что-то 0.00617283950617
он вдруг понял 0.0294117647059
было очень приятно 0.0294117647059
от кого у 0.0526315789474
она должна взглянуть 0.0769230769231
!.. -- командир 0.0384615384615
после обеда николай 0.02
она очень дружески-родственно 0.0555555555556
сноска 26 казаки 0.0909090909091
получил письмо императора 0.0909090909091
дело было довольно 0.0666666666667
у него оставалась 0.00438596491228
все были направлены 0.025
он еще был 0.0333333333333
у которого было 0.04
могут быть тайные 0.0625
по случаю этого 0.0344827586207
почувствовал себя ожившим 0.0555555555556
-- нынче у 0.0714285714286
марья дмитриевна накормила 0.00900900900901
это был единственный 0.00757575757576
же мгновение как 0.0454545454545
сказал ему какой-то 0.0181818181818
могло бы когда-нибудь 0.0454545454545
могла быть спасена 0.0588235294118
та же любовь 0.0188679245283
из них дух 0.0126582278481
раз он видел 0.05
ко мне запросто 0.00769230769231
когда она разговаривала 0.00990099009901
-- поспешно перебивая 0.0909090909091
а у некоторых 0.0322580645161
того чтобы сделать 0.0138888888889
потом вдруг брызнуло 0.0769230769231
от себя все 0.0434782608696
у него были 0.0438596491228
-- мне никого 0.0238095238095
тем более необходимыми 0.0222222222222
бородинского сражения произошло 0.05
по всей этой 0.0625
это все бы 0.0285714285714
которое он имел 0.0266666666667
во время движения 0.016393442623
он очень мало 0.0238095238095
сказала она грустным 0.00392156862745
марья генриховна будет 0.0833333333333
вам скажу свою 0.0714285714286
его воли приходила 0.0714285714286
-- вскрикнул тихон 0.0666666666667
стояли у решетки 0.0666666666667
тотчас же нашелся 0.00480769230769
ко мне пристает 0.00769230769231
николай был одет 0.0769230769231
все время его 0.0363636363636
-- соня зарыдала 0.0454545454545
того чтобы уяснить 0.0138888888889
сноска 24 синим 0.0833333333333
княжна марья старалась 0.00547945205479
как он старался 0.00291545189504
полковой командир обратился 0.0217391304348
во сне было 0.03125
он говорил медленным 0.00729927007299
-- ведь мне 0.0238095238095
может быть лежал 0.00323624595469
он видел мою 0.00925925925926
когда он приехал 0.00840336134454
княжна марья стала 0.0109589041096
как будто напоминая 0.00173611111111
от нее пространство 0.0175438596491
таким образом сказанные 0.037037037037
только по требованию 0.047619047619
